trança		trança	a trança	Entrelaçamento de três ou mais mechas de cabelo ou cordões.	sf	braid	Interweaving of three or more strands of hair or cords.	n	la trenza			sf		ɐ ˈtɾɐ̃sɐ	a ˈtɾɐ̃sɐ		ˈbɹeɪd	ˈbreɪd																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
sombrinha		sombrinha	a sombrinha	Pequeno guarda-chuva usado para proteção contra o sol.	sf	parasol	Small umbrella used for sun protection.	n	el parasol			sm		ɐ sõˈbɾiɲɐ	a sõˈbɾiɲɐ		ˈpʰɛrəˌsɔl	ˈpʰærəsɒl																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
mordomias		mordomias	as mordomias	Regalias ou privilégios especiais, geralmente associados a conforto e luxo.	sfp	benefits	Special privileges usually associated with comfort and luxury.	np	las mordomías			np		ɐʒ muɾduˈmiɐʃ	aʒ moʁdoˈmias		ˈbɛnəˌfɪts	ˈbenɪfɪts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
alfeias		alfeias	as alfeias	Objetos valiosos e ornamentos usados em igrejas.	sfp	church ornaments	Valuable objects and ornaments used in churches.	np	las alhajas de iglesia			np		ɐz aɫˈfɐjɐʃ	az awˈfejas		ˈtʃɜ˞tʃ ˈɔrnəmənts	ˈtʃɜːtʃ ˈɔːnəmənts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
lebaredas		lebaredas	as lebaredas	Chamas intensas e rápidas de fogo.	sfp	blazes	Intense and rapid flames.	np	las llamaradas			np		ɐʒ lɨbɐˈɾɛdɐʃ	aʒ lebaˈɾɛdas		ˈbleɪzəz	ˈbleɪzɪz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
lenças		lenças	as lenças	Lenços usados ao redor do pescoço.	sfp	neck cloths	Scarves or cloths worn around the neck.	np	los pañuelos para el cuello			np		ɐʒ ˈlẽsɐʃ	aʒ ˈlẽsas		ˈnɛk ˈklɔðz	ˈnek ˈklɒθs																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
mesas de pé de galo		mesas de pé de galo	as mesas de pé de galo	Mesas com pernas curvas ou talhadas, típicas de época antiga.	sfp	cabriole-leg tables	Tables with curved or carved legs, typical of past centuries.	np	las mesas de patas curvas			np		ɐʒ ˈmɛzɐʒ dɨ ˈpɛ dɨ ˈɡalu	aʒ ˈmɛzas dʒi ˈpɛ dʒi ˈɡalu		ˈkʰæbɹiˌoʊlˈlɛɡ ˈtʰeɪbəlz	ˈkʰæbrɪˌəʊlˈleɡ ˈtʰeɪbᵊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
mesas de abas		mesas de abas	as mesas de abas	Mesas com tampo extensível em abas laterais.	sfp	drop-leaf tables	Tables with extendable side leaves.	np	las mesas con alas laterales			np		ɐʒ ˈmɛzɐʒ dɨ ˈabɐʃ	aʒ ˈmɛzas dʒi ˈabas		ˈdɹɑpˈlif ˈtʰeɪbəlz	ˈdrɒpˌliːf ˈtʰeɪbᵊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
mesas de encostar		mesas de encostar	as mesas de encostar	Mesas colocadas junto à parede, geralmente estreitas.	sfp	console tables	Narrow tables placed against the wall.	np	las mesas de apoyo			np		ɐʒ ˈmɛzɐʒ dɨ ẽkuˈʃtaɾ	aʒ ˈmɛzas dʒi ẽkosˈtaʁ		kənˈsoʊl ˈtʰeɪbəlz	kənˈsəʊl ˈtʰeɪbᵊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
cadeiras de toucador		cadeiras de toucador	as cadeiras de toucador	Cadeiras pequenas usadas em frente a toucadores ou penteadeiras.	sfp	vanity chairs	Small chairs used in front of dressing tables.	np	las sillas de tocador			np		ɐʃ kɐˈdɐjɾɐʒ dɨ tokɐˈdoɾ	aʃ kaˈdejɾas dʒi tokaˈdoʁ		ˈvænəti ˈtʃɛrz	ˈvænɪti ˈtʃeəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
furadas de bidé		furadas de bidé	as furadas de bidé	Peças de cerâmica com perfurações próprias para instalação de bidés.	sfp	bidet fixtures	Ceramic pieces with perforations for bidet installation.	np	las piezas perforadas para bidé			np		ɐʃ fuˈɾadɐʒ dɨ biˈdɛ	aʃ fuˈɾadas dʒi biˈdɛ		bɪˈdeɪ ˈfɪkstʃə˞z	ˈbiːdeɪ ˈfɪkstʃəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
furadas de banho		furadas de banho	as furadas de banho	Peças de cerâmica perfuradas utilizadas para instalação de banheiras ou duches.	sfp	bath fixtures	Ceramic pieces with perforations for bathtubs or showers.	np	las piezas perforadas para baño			np		ɐʃ fuˈɾadɐʒ dɨ ˈbɐɲu	aʃ fuˈɾadas dʒi ˈbɐɲu		ˈbæθ ˈfɪkstʃə˞z	ˈbɑːθ ˈfɪkstʃəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
cadeirinhas de costura		cadeirinhas de costura	as cadeirinhas de costura	Cadeiras pequenas destinadas a trabalhos de costura.	sfp	sewing chairs	Small chairs designed for sewing work.	np	las sillitas de costura			np		ɐʃ kɐdɐjˈɾiɲɐʒ dɨ kuˈʃtuɾɐ	aʃ kadejˈɾiɲas dʒi kosˈtuɾɐ		ˈsoʊɪŋ ˈtʃɛrz	ˈsəʊɪŋ ˈtʃeəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
vitualhas		vitualhas	as vitualhas	Provisões de mantimentos, especialmente para viagens ou longos períodos.	sfp	victuals	Provisions of food, especially for journeys or long periods.	np	las vituallas			np		ɐʒ vituˈaʎɐʃ	aʒ vituˈaʎas		ˈvɪtl̩z	ˈvɪtᵊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
arrobas		arrobas	as arrobas	Unidade de medida antiga, correspondente a cerca de 14,7 kg em Portugal.	sfp	arrobas	Old unit of weight, about 14.7 kg in Portugal.	np	las arrobas			np		ɐz ɐˈʁɔbɐʃ	az aˈʁɔbas		ə˞ˈɹoʊbəz	əˈrəʊbəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
hóstias		hóstias	as hóstias	Discos de pão ázimo usados na liturgia católica; também usados para decoração de doces.	sfp	host wafers	Unleavened bread disks used in Catholic liturgy; also for decorating sweets.	np	las hostias			np		ɐz ˈɔʃtiɐʃ	az ˈɔstʃias		ˈhoʊst ˈweɪfə˞z	ˈhəʊst ˈweɪfəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
agulhas de laquear		agulhas de laquear	as agulhas de laquear	Instrumentos usados para aplicação de verniz ou acabamento de superfícies.	sfp	lacquering needles	Instruments used for applying lacquer or finishing surfaces.	np	las agujas de lacar			np		ɐz ɐˈɡuʎɐʒ dɨ lɐkiˈaɾ	az aˈɡuʎas dʒi lakiˈaʁ		ˈlækə˞ɹɪŋ ˈnidl̩z	ˈlækərɪŋ ˈniːdᵊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
Jardim da Estrela (Lisboa)		Jardim da Estrela (Lisboa)	o Jardim da Estrela	Um dos jardins mais conhecidos de Lisboa, localizado na freguesia da Estrela.	sm	Jardim da Estrela	One of Lisbon’s most famous gardens, located in the Estrela parish.	n	el Jardín de la Estrella			sm		u ʒɐɾˈdĩ dɐ ʃˈtɾɛlɐ	u ʒaʁˈdĩ dɐ isˈtɾɛlɐ		#Jardim# də #Estrela#	#Jardim# #da# #Estrela#																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
carneiro (alimento)		carneiro (alimento)	o carneiro	Carne proveniente de carneiro, muito utilizada na culinária tradicional.	sm	sheep	Meat from a sheep, often used in traditional cuisine.	n	el carnero					u kɐɾˈnɐjɾu	u kaʁˈnejɾu		ˈʃip	ˈʃiːp																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
leitão, leitões		leitão, leitões	o leitão, os leitões	Porco jovem assado, prato típico da gastronomia portuguesa.	sm	roast suckling pig	Young pig roasted, a typical dish in Portuguese gastronomy.	n	el lechón, los lechones					u lɐjˈtɐ̃w̃ | uʒ lɐjˈtõj̃ʃ	u lejˈtɐ̃w̃ | uʒ lejˈtõj̃s		ˈɹoʊst ˈsəklɪŋ ˈpʰɪɡ	ˈrəʊst ˈsʌklɪŋ ˈpʰɪɡ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
capão, capões		capão, capões	o capão, os capões	Frango castrado e engordado para fins culinários.	sm	capon	Castrated and fattened rooster for culinary purposes.	n	el capón, los capones					u kɐˈpɐ̃w̃ | uʃ kɐˈpõj̃ʃ	u kaˈpɐ̃w̃ | uʃ kaˈpõj̃s		ˈkʰeɪˌpɑn	ˈkʰeɪpɒn																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
arrátel		arrátel	o arrátel	Antiga unidade de peso portuguesa, equivalente a cerca de meio quilo.	sm	arrátel	Old Portuguese weight unit, about half a kilogram.	n	el arrátel					u ɐˈʁatɛɫ	u aˈʁatɛw		#arrátel#	#arrátel#																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
sorvete		sorvete	o sorvete	Doce gelado feito à base de frutas, leite ou creme; equivalente ao gelado em Portugal.	sm	ice cream	Frozen sweet made from fruit, milk, or cream.	n	el helado					u suɾˈvɛtɨ	u soʁˈvɛtʃi		ˈaɪs ˈkɹim	ˈaɪs ˈkriːm																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
cofre, cofres		cofre, cofres	o cofre, os cofres	Recipiente seguro usado para guardar valores ou objetos preciosos.	sm	safe	Secure container used to store valuables.	n	la caja fuerte					u ˈkɔfɾɨ | uʃ ˈkɔfɾɨʃ	u ˈkɔfɾi | uʃ ˈkɔfɾes		ˈseɪf	ˈseɪf																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
abalo		abalo	o abalo	Movimento brusco do solo, como num terremoto; grande perturbação.	sm	tremor	Sudden movement of the ground, such as during an earthquake.	n	el temblor					u ɐˈbalu	u aˈbalu		ˈtɹɛmə˞	ˈtremə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
arco da Rua Augusta		arco da Rua Augusta	o arco da Rua Augusta	Arco monumental situado na Praça do Comércio, em Lisboa.	sm	Arco da Rua Augusta	Monumental arch located at Praça do Comércio, Lisbon.	n	el Arco de la Rua Augusta					u ˈaɾku dɐ ˈʁuɐ ɐwˈɡuʃtɐ	u ˈaʁku dɐ ˈʁuɐ awˈɡustɐ		ˈɑrkoʊ də ˈɹuə ɔˈɡəstə	ˈɑːkəʊ #da# #Rua# ɔːˈɡʌstə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
farrapo, farrapos		farrapo, farrapos	o farrapo, os farrapos	Pedaço de tecido velho e rasgado; roupa em mau estado.	sm	rag	Piece of old and torn fabric; worn-out clothing.	n	el harapo, los harapos					u fɐˈʁapu | uʃ fɐˈʁapuʃ	u faˈʁapu | uʃ faˈʁapus		ˈɹæɡ	ˈræɡ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
limo		limo	o limo	Camada viscosa de algas que se forma em superfícies úmidas.	sm	slime	Slimy layer of algae formed on wet surfaces.	n	el limo					u ˈlimu	u ˈlimu		ˈslaɪm	ˈslaɪm																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
berilo		berilo	o berilo	Minério precioso de diferentes cores, usado em joalheria.	sm	beryl	Precious mineral of various colors, used in jewelry.	n	el berilo					u bɨˈɾilu	u beˈɾilu		ˈbɛrəl	ˈberɪl																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
topázio		topázio	o topázio	Pedra preciosa geralmente amarela, mas podendo ter outras cores.	sm	topaz	Precious stone usually yellow, but can have other colors.	n	el topacio					u tuˈpaziu	u toˈpaziu		ˈtʰoʊˌpæz	ˈtʰəʊpæz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
toucador		toucador	o toucador	Móvel com espelho usado para guardar produtos de higiene e beleza pessoal.	sm	vanity	table with mirror used to store hygiene and beauty products.	n	el tocador					u tokɐˈdoɾ	u tokaˈdoʁ		ˈvænəti	ˈvænɪti																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
cidrão		cidrão	o cidrão	Fruto da cidreira ou planta do mesmo nome, usado em doces e licores.	sm	citron	Fruit of the citron plant, used in sweets and liqueurs.	n	el cidrón					u siˈdɾɐ̃w̃	u siˈdɾɐ̃w̃		ˈsɪtɹən	ˈsɪtrən																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
cacau		cacau	o cacau	Fruto do cacaueiro, base para a produção de chocolate.	sm	cocoa	Fruit of the cacao tree, used to make chocolate.	n	el cacao					u kɐˈkaw	u kaˈkaw		ˈkʰoʊkoʊ	ˈkʰəʊkəʊ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
polimento		polimento	o polimento	Processo de tornar a superfície de um objeto lisa e brilhante.	sm	polishing	Process of making an object's surface smooth and shiny.	n	el pulido					u puliˈmẽtu	u poliˈmẽtu		ˈpʰɑlɪʃɪŋ	ˈpʰɒlɪʃɪŋ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
arredores (da cidade)		arredores (da cidade)	os arredores	Área que circunda uma cidade; periferia.	smp	outskirts	Area surrounding a city; suburbs.	np	los alrededores					uz ɐʁɨˈdɔɾɨʃ	uz aʁeˈdɔɾes		ˈaʊtˌskɜ˞ts	ˈaʊtˌskɜːts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
caracóis		caracóis	os caracóis	Cabelos enrolados ou ondulados em espiral.	smp	curls	Hair that is twisted or spiraled.	np	los rizos					uʃ kɐɾɐˈkɔjʃ	uʃ kaɾaˈkɔjs		ˈkʰɜ˞lz	ˈkʰɜːlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
réis		réis	os réis	Antiga moeda de Portugal antes da adoção do escudo.	smp	reis	Old currency of Portugal before the escudo.	np	los reales					uʒ ˈʁɛjʃ	uʒ ˈʁɛjs		ˈɹeɪʃ	rəjʃ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
convivas		convivas	os convivas	Pessoas que participam de um banquete ou reunião social.	smp	guests	People attending a banquet or social gathering.	np	los comensales					uʃ kõˈvivɐʃ	uʃ kõˈvivas		ˈɡɛsts	ˈɡests																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
quarteirões		quarteirões	os quarteirões	Divisões urbanas compreendidas entre quatro ruas; blocos de prédios.	smp	blocks	Urban divisions between four streets.	np	las manzanas					uʃ kwɐɾtɐjˈɾõj̃ʃ	uʃ kwaʁtejˈɾõj̃s		ˈblɑks	ˈblɒks																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
tijolos		tijolos	os tijolos	Blocos de barro cozido usados em construções.	smp	bricks	Blocks of baked clay used in constructions.	np	los ladrillos					uʃ tiˈʒɔluʃ	uʃ tʃiˈʒɔlus		ˈbɹɪks	ˈbrɪks																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
mantimentos		mantimentos	os mantimentos	Provisões de alimentos para consumo.	smp	provisions	Supplies of food for consumption.	np	los víveres					uʒ mɐ̃tiˈmẽtuʃ	uʒ mɐ̃tʃiˈmẽtus		pɹəˈvɪʒənz	prəˈvɪʒᵊnz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
cordões		cordões	os cordões	Fios ou correntes, muitas vezes de ouro ou prata, usados como adorno.	smp	chains	Strings or chains often used as ornaments.	np	las cadenas					uʃ kuɾˈdõj̃ʃ	uʃ koʁˈdõj̃s		ˈtʃeɪnz	ˈtʃeɪnz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
fogos de artifício		fogos de artifício	os fogos de artifício	Artefatos explosivos usados em festas e celebrações para produzir efeitos visuais e sonoros.	smp	fireworks	Explosive devices used at celebrations for visual and sound effects.	np	los fuegos artificiales					uʃ ˈfɔɡuʒ dɨ ɐɾtiˈfisiu	uʃ ˈfɔɡus dʒi aʁtʃiˈfisiu		ˈfaɪə˞ˌwɜ˞ks	ˈfaɪəˌwɜːks																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
pratos		pratos	os pratos	Utensílios de mesa usados para servir alimentos.	smp	plates	Tableware used to serve food.	np	los platos					uʃ ˈpɾatuʃ	uʃ ˈpɾatus		ˈpleɪts	ˈpleɪts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
pãezinhos		pãezinhos	os pãezinhos	Pequenos pães, geralmente servidos em refeições.	smp	rolls	Small breads usually served at meals.	np	los panecillos					uʃ ˈpɐ̃j̃ziɲuʃ	uʃ ˈpɐ̃j̃ziɲus		ˈɹoʊlz	ˈrəʊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
trémulos		trémulos	os trémulos	Ornamentos para cabelo que tremulam ao movimento.	smp	tremblers	Hair ornaments that quiver with movement.	np	los tembladores					uʃ ˈtɾɛmuluʃ	uʃ ˈtɾɛmulus		ˈtɹɛmbələ˞z	ˈtrembləz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
malmequeres		malmequeres	os malmequeres	Flores pequenas, geralmente amarelas ou brancas, populares em jardins.	smp	daisies	Small flowers, usually yellow or white, popular in gardens.	np	los margaritas					uʒ maɫmɨˈkeɾɨʃ	uʒ mawmeˈkeɾes		ˈdeɪziz	ˈdeɪziz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
vistorins		vistorins	os vistorins	Pequenos enfeites ou adornos usados no vestuário.	smp	trimmings	Small decorations or adornments used in clothing.	np	los adornitos					uʒ viʃtuˈɾĩʃ	uʒ vistoˈɾĩs		ˈtɹɪmɪŋz	ˈtrɪmɪŋz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
tenáculos		tenáculos	os tenáculos	Instrumentos ou apêndices usados para agarrar ou segurar algo.	smp	tentacles	Instruments or appendages used to grasp or hold.	np	los tentáculos					uʃ tɨˈnakuluʃ	uʃ teˈnakulus		ˈtʰɛntɪkəlz	ˈtʰentəkᵊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
lampiões a azeite		lampiões a azeite	os lampiões a azeite	Antigos dispositivos de iluminação que funcionam com azeite.	smp	oil lamps	Old lighting devices that run on oil.	np	los faroles de aceite					uʒ lɐ̃piˈõj̃z ɐ ɐˈzɐjtɨ	uʒ lɐ̃piˈõj̃s a aˈzejtʃi		ˈɔɪəl ˈlæmps	ˈɔɪl ˈlæmps																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
encarar		encarar	encarar	Olhar de frente; enfrentar uma situação ou pessoa com firmeza.	v	face	To look directly at or confront with determination.	v	encarar					ẽkɐˈɾaɾ	ẽkaˈɾaʁ		ˈfeɪs	ˈfeɪs																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
herdar		herdar	herdar	Receber bens, direitos ou características por sucessão.	v	inherit	To receive assets, rights, or traits by succession.	v	heredar					iɾˈdaɾ	iʁˈdaʁ		ɪnˈhɛrət	ɪnˈherɪt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
fervilhar		fervilhar	fervilhar	Movimentar-se intensamente como a água em ebulição; agitar-se.	v	seethe	To move intensely like boiling water; to be agitated.	v	hervir intensamente					fɨɾviˈʎaɾ	feʁviˈʎaʁ		ˈsið	ˈsiːð																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
deflagrar		deflagrar	deflagrar	Iniciar ou provocar uma explosão ou incêndio; começar violentamente.	v	deflagrate	To initiate or trigger an explosion or violent outbreak.	v	deflagrar					dɨflɐˈɡɾaɾ	deflaˈɡɾaʁ		ˈdɛfləˌɡɹeɪt	ˈdefləˌɡreɪt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
